offer_id;code;name;full_name;brand;category_name;description_category_id;type_id;local_category_1;local_category_2;metrazh_flag;description;price;old_price;stock;currency_code;vat;tnved;weight;height;width;depth;dimension_unit;weight_unit;primary_image;image_local_path;image_sha256;image_visual_hash;external_url;group_name
6422;10005036;Ручка пластиковая темно-серая;Ручка пластиковая темно-серая;Ceredi;Спорт и отдых / Лодки и лодочные моторы;17029003;971053073;Аксессуары;Ручки, скобы и крючки;не метражный;"Ручка пластиковая темно-серая
Ручки из прочного полимера, наружный слой – мягкий на ощупь ПВХ.
Два закрытых заглушками отверстия под винты.
Длина
: 247 мм.
Высота
: 70 мм.
Расстояние между осями отверстий под крепежные винты
: 193 мм
Производитель:
«Ceredi», Италия

Характеристики:
ПРОИЗВОДИТЕЛЬ: CEREDI
ДЛИНА СМ: 247
МАТЕРИАЛ: ПЛАСТИК
ЦВЕТ: ТЕМНО-СЕРЫЙ
ТИП: Ручка";3332;2465;3;RUB;0;8302419000;0.2;70;60;247;mm;kg;images/6422/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\6422\001.jpg;3d5872459f23ed86054d44c0a202d6bbbcacdb926975ab24ae148459bf025a2f;fbe1c48d9f9f1fbf;https://moreman.ru/product/ruchka_plastikovaya_temno_seraya-sku-113683/;CEREDI
6420;10005034;Ручка пластиковая, кремовая;Ручка пластиковая, кремовая;Ceredi;Спорт и отдых / Лодки и лодочные моторы;17029003;971053073;Аксессуары;Ручки, скобы и крючки;не метражный;"Ручка пластиковая, кремовая
Ручки из прочного полимера, наружный слой – мягкий на ощупь ПВХ.
Два закрытых заглушками отверстия под винты.
Длина
: 247 мм.
Высота
: 70 мм.
Расстояние между осями отверстий под крепежные винты
: 193 мм
Производитель:
«Ceredi», Италия

Характеристики:
ПРОИЗВОДИТЕЛЬ: CEREDI
ДЛИНА СМ: 247
МАТЕРИАЛ: ПЛАСТИК
ЦВЕТ: КРЕМОВЫЙ
ТИП: Ручка";2363;1748;5;RUB;0;8302419000;0.2;70;60;247;mm;kg;images/6420/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\6420\001.jpg;f0850b410579d40201052ea8cc739f9ba47ad896c2e66768adac3d1c3b875b70;ffffe7813c7effff;https://moreman.ru/product/ruchka_plastikovaya_kremovaya-sku-122322/;CEREDI
6676;10242123;Крышка для баков Ceredi;Крышка для баков Ceredi;Ceredi;Спорт и отдых / Лодки и лодочные моторы;17029003;971053073;Лодки;Дополнительное оборудование;не метражный;"Крышка для баков ""Ceredi""
Запасная крышка для переносных и стационарных баков производства «Ceredi».
Внутренний диаметр
: 55мм
Высота:
27мм
Производитель
: «Ceredi», Италия.

Характеристики:
ПРОИЗВОДИТЕЛЬ: Ceredi
ТИП: Вспомогательное оборудование";1559;1153;1;RUB;0;8302419000;0.35;27;117.5;205;mm;kg;images/6676/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\6676\001.jpg;f7ee2bb9f07fe4f8a180e63fe9326c8d07eb21c51b09b1a3091bd4217b93a49f;f7e78181810081e3;https://moreman.ru/product/kryshka_dlya_bakov_quot_ceredi_quot-sku-122449/;CEREDI
6023;10241861;Пробка шпигата;Пробка шпигата;Ceredi;Спорт и отдых / Лодки и лодочные моторы;17029003;970827605;Аксессуары;Лючки, органайзеры и шпигаты;не метражный;"Производитель:
«Ceredi», Италия

Характеристики:
ПРОИЗВОДИТЕЛЬ: Ceredi
МАТЕРИАЛ: Пластик
ЦВЕТ: Серый
ТИП: Пробка шпигата";279;206;2;RUB;0;7326909807;567.5675;112.5;170;273;mm;kg;images/6023/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\6023\001.jpg;7600f2611dd517f96da95f041e159b82ec7162ed717ac6ac6e02538c981b173a;e3c3c3c3e7ffffff;https://moreman.ru/product/probka_shpigata-sku-114285/;CEREDI
6026N;10015690;Накладка транцевая, пластик, 270x100 mm;Накладка транцевая, пластик, 270x100 mm;Ceredi;Спорт и отдых / Лодки и лодочные моторы;17029003;970827605;Лодки;Дополнительное оборудование;не метражный;"Накладка транцевая, пластик, 270x100 мм
Защитная пластиковая накладка под струбцины подвесного мотора.
Размеры:
270х100 мм.
Производитель:
""Ceredi"", Италия.

Характеристики:
ПРОИЗВОДИТЕЛЬ: CEREDI
МАТЕРИАЛ: Пластик";805;595;3;RUB;0;8302419000;0.35;30.25;117.5;205;mm;kg;images/6026N/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\6026N\001.jpg;fa44c4317fbd335aaf36f9891d5f58fedbf95ffdf6d53776b63f6f33b8b781d2;ffff00000099ffff;https://moreman.ru/product/nakladka_trantsevaya_plastik_270x100_mm-sku-116822/;CEREDI
19140;10248004;Замок навесной, нерж сталь,  40 мм;Замок навесной, нерж сталь,  40 мм;Sumar;Спорт и отдых / Лодки и лодочные моторы;17029003;970827605;Аксессуары;Петли, задвижки и щеколды;не метражный;Нержавеющий замок с двумя ключами.;2615;1935;1;RUB;0;8302419000;0.2;20;60;100;mm;kg;images/19140/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\19140\001.jpg;3d09174617aeb39791be6cea83c471ccf3024a8139f46308bf448ea28da1f43d;fff1e4e0c080bfff;https://vodnik.ru/zamok-navesnoy-nerzhaveyuschaya-stal-40-mm-00142078.html;SUMAR
SFPP1-01;10252382;Иллюминатор круглый, 210 мм, белый;Иллюминатор круглый, 210 мм, белый;Seaflo;Спорт и отдых / Лодки и лодочные моторы;17029003;94364;Аксессуары;Люки и иллюминаторы;не метражный;"Иллюминатор для самых азличных всфер применений. Закаленное стекло толщиной 4 мм. Долговечный
АБС-пластик с защитой от УФ. Литая фурнитура из полированной нержавеющей стали
марки 316. Простая конструкция с защелкой. Коррозионностойкая синтетическая
фурнитура и долговечные резиновые уплотнения.
Форма:
круглый
Внешний диаметр:
215 мм
Внутренний диаметр:
147 мм
Цвет:
белый
Страна-производитель
: Китай.

Характеристики:
ПРОИЗВОДИТЕЛЬ: Китай
ТИП: Иллюминатор";5909;4372;1;RUB;0;7326909807;0.9;70;60;361.5;mm;kg;images/SFPP1-01/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\SFPP1-01\001.jpg;bf394a54ef9ee985ebb24a92041d2b1e05ae876cf09520b8ed86d0dbdaeca764;c787878fdffdffff;https://moreman.ru/product/illyuminator_kruglyy_210_mm_belyy-sku-110541/;SEA FLO
SFPP2-01;10252383;Иллюминатор круглый, 210 мм, черный;Иллюминатор круглый, 210 мм, черный;Seaflo;Спорт и отдых / Лодки и лодочные моторы;17029003;94364;Аксессуары;Люки и иллюминаторы;не метражный;"Иллюминатор для самых азличных всфер применений. Закаленное стекло толщиной 4 мм. Долговечный
АБС-пластик с защитой от УФ. Литая фурнитура из полированной нержавеющей стали
марки 316. Простая конструкция с защелкой. Коррозионностойкая синтетическая
фурнитура и долговечные резиновые уплотнения.
Внешний диаметр:
215 мм
Внутренний диаметр:
147 мм
Цвет:
черный
Страна-производитель
: Китай.

Характеристики:
ПРОИЗВОДИТЕЛЬ: Китай
ТИП: Иллюминатор";5909;4372;1;RUB;0;7326909807;0.9;70;60;361.5;mm;kg;images/SFPP2-01/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\SFPP2-01\001.jpg;656cfd852ab431a55857b4f86253bca2d51c8e1eafc9824b58e954141443b58b;f3e1e5f1c39981c3;https://moreman.ru/product/illyuminator_kruglyy_210_mm_chernyy-sku-110489/;SEA FLO
SFPP1-02;10252384;Иллюминатор круглый, 260 мм, белый;Иллюминатор круглый, 260 мм, белый;Seaflo;Спорт и отдых / Лодки и лодочные моторы;17029003;94364;Аксессуары;Люки и иллюминаторы;не метражный;"Иллюминатор для самых азличных всфер применений. Закаленное стекло толщиной 4 мм. Долговечный
АБС-пластик с защитой от УФ. Литая фурнитура из полированной нержавеющей стали
марки 316. Простая конструкция с защелкой. Коррозионностойкая синтетическая
фурнитура и долговечные резиновые уплотнения.
Внешний диаметр:
265 мм
Внутренний диаметр:
197 мм
Цвет:
белый
Страна-производитель
: Китай.

Характеристики:
ПРОИЗВОДИТЕЛЬ: Китай
ТИП: Иллюминатор";4469;3307;2;RUB;0;7326909807;0.9;70;60;361.5;mm;kg;images/SFPP1-02/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\SFPP1-02\001.jpg;f4fdf206e9f6e71bebb00c965109707255b87feb4d2473a41249c6d69b8fb56e;ffcfc3808181ffff;https://moreman.ru/product/illyuminator_kruglyy_260_mm_belyy-sku-109554/;SEA FLO
1060803;10246739;Багор, 180 см;Багор, 180 см;Мореман;Спорт и отдых / Лодки и лодочные моторы;17029003;970827605;Лодки;Весла и багры;не метражный;"Багор ""Мореман"", 180 см
Диаметр
: 25 мм.
Длина
: 180 см.
Материал рукоятки
: алюминий.
Материал наконечника и ручки
: нейлон.
Страна-производитель
: Китай.

Характеристики:
ПРОИЗВОДИТЕЛЬ: ""Мореман""
СФЕРА ПРИМЕНЕНИЯ: Багор";1388;1027;2;RUB;0;8302419000;0.825;61;19;180;mm;kg;images/1060803/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\1060803\001.jpg;3ed0868ac1d016243e34b8cfc9863dbb20e8cbef5c99a9f634e3d1134c2e4321;dfcf0793c9e4f3fb;https://moreman.ru/product/bagor_quot_moreman_quot_180_sm-sku-111921/;SUMAR
1060804;10247459;Багор, 210 см;Багор, 210 см;Мореман;Спорт и отдых / Лодки и лодочные моторы;17029003;971453365;Лодки;Весла и багры;не метражный;"Багор ""Мореман"", 210 см
Диаметр
: 25 мм.
Длина
: 210 см.
Материал рукоятки
: алюминий.
Материал наконечника и ручки
: нейлон.
Страна-производитель
: Китай.

Характеристики:
ПРОИЗВОДИТЕЛЬ: ""Мореман""
СФЕРА ПРИМЕНЕНИЯ: Багор";1538;1138;1;RUB;0;8302419000;0.825;61;19;210;mm;kg;images/1060804/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\1060804\001.jpg;279f3196163d1cebe25894486de6bd3eee29ad938d4808cc469d2d49b0f81cf2;cf0f0f87c3e1f1fb;https://moreman.ru/product/bagor_quot_moreman_quot_210_sm-sku-111700/;SUMAR
42166;10245111;Держатель крышки пружинный, 270 мм;Держатель крышки пружинный, 270 мм;Мореман;Спорт и отдых / Лодки и лодочные моторы;17029003;971006841;Аксессуары;Лючки, органайзеры и шпигаты;не метражный;"Держатель крышки пружинный ""Мореман"", 270 мм
Пружинный  держатель для крышек люков, рундуков, шкафчиков и т.п.
Удерживает крышку в  поднятом состоянии, находясь в прямом положении.
Легко складывается и не мешает  закрытию, будучи предварительно слегка согнутым.
Производитель:
Китай

Характеристики:
ПРОИЗВОДИТЕЛЬ: ""Мореман""
МАТЕРИАЛ: Нержавеющая сталь
ТИП: Держатель";1453;1075;3;RUB;0;7326909807;567.5675;112.5;170;273;mm;kg;images/42166/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\42166\001.jpg;aea65f740dabca358df971feca43d67c3634ee68b9315aab63a0fc5cf6f37c3b;7f3f9fcfe7f1f8fc;https://moreman.ru/product/derzhatel_kryshki_pruzhinnyy_quot_moreman_quot_270_mm-sku-120838/;SUMAR
H912200;10251874;Держатель поручня обтекаемый, 7/8;Держатель поручня обтекаемый, 7/8;Мореман;Спорт и отдых / Лодки и лодочные моторы;17029003;94364;Аксессуары;Лючки, органайзеры и шпигаты;не метражный;"Стойка поручня, выполненная в «обтекаемом» стиле.
Диаметр под трубу:
22 мм.
Длина:
170 мм
Материал
: нержавеющая сталь.
Страна-производитель
: Китай.

Характеристики:
ПРОИЗВОДИТЕЛЬ: ""Мореман""
ДИАМЕТР ТРУБЫ, ДЮЙМЫ: 7/8
МАТЕРИАЛ: НЕРЖАВЕЮЩАЯ СТАЛЬ
ЦВЕТ: ХРОМИРОВАННЫЙ
ТИП: Стойка поручня";2364;1749;4;RUB;0;7326909807;567.5675;112.5;170;170;mm;kg;images/H912200/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\H912200\001.jpg;06a7c4b97b523727d9d82c0f601b2666205abd826bb56218d3e238a51fb29e24;ffff870090f7ffff;https://moreman.ru/product/stoyka_poruchnya_obtekaemaya_quot_moreman_quot_7_8-sku-112750/;SUMAR
7750;10245118;Держатель удилища с креплением на плоскость;Держатель удилища с креплением на плоскость;Мореман;Спорт и отдых / Лодки и лодочные моторы;17029003;971006841;Лодки;Дополнительное оборудование;не метражный;"Держатель удилища с креплением на плоскость, ""Мореман""
Держатель  удилища из полированной нержавеющей стали.
Фланец с резиновой окантовкой для  предупреждения повреждения удилища.
Изменяемый угол наклона.
Крепление четырьмя  винтами на плоскую поверхность.
Площадка:
84мм х 72мм
Общая длина:
31 см
Производитель: Китай

Характеристики:
ПРОИЗВОДИТЕЛЬ: ""Мореман""
ТИП МОНТАЖА: На плоскость
МАТЕРИАЛ: Нержавеющая сталь
ТИП: Держатель удилища";5621;4159;2;RUB;0;8302419000;0.35;30.25;117.5;205;mm;kg;images/7750/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\7750\001.jpg;c8eb5f3acea87fb8a46581672141e78a430c1df9b6082c0627c8108e16a98006;3f1f9fcfe7e7f1f8;https://moreman.ru/product/derzhatel_udilishcha_s_krepleniem_na_ploskost_quot_moreman_quot-sku-111511/;SUMAR
7739;10245117;Держатель удилища, врезаемый;Держатель удилища, врезаемый;Мореман;Спорт и отдых / Лодки и лодочные моторы;17039638;91891;Лодки;Дополнительное оборудование;не метражный;"Держатель удилища ""Мореман"", врезной
Стакан с  фланцем, врезаемый.
Снабжен эластичной пробкой для защиты от попадания воды.
Внутренний диаметр:
50   мм.
Материал:
нержавеющая сталь.
Производитель:
Китай

Характеристики:
ПРОИЗВОДИТЕЛЬ: ""Мореман""
ТИП МОНТАЖА: Врезной
МАТЕРИАЛ: Нержавеющая сталь
ТИП: Держатель удилища";1809;1338;8;RUB;0;8302419000;0.35;30.25;117.5;205;mm;kg;images/7739/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\7739\001.jpg;108f7481157dc351ae070d23315fa64d8b40cb0e4059084ec9bf22c898751186;87c3e3e7e7e7e7e7;https://moreman.ru/product/derzhatel_udilishcha_quot_moreman_quot_vreznoy-sku-118092/;SUMAR
180040;10262279;Держатель удилища. Монтаж на релинг;Держатель удилища. Монтаж на релинг;Мореман;Спорт и отдых / Лодки и лодочные моторы;17039638;91891;Лодки;Дополнительное оборудование;не метражный;"Стакан-держатель удилища. Монтаж на релинг
Стакан-держатель удилища — это удобное и практичное решение для рыболовов, которое позволяет надежно фиксировать удилище на борту лодки или яхты. Он легко устанавливается на трубу релинга и также просто демонтируется без необходимости использования инструментов, что делает его идеальным выбором для активного отдыха на воде.
Основные характеристики:
-  Изготовлен из нержавеющей стали — обеспечивает долговечность и устойчивость к коррозии, что особенно важно в условиях повышенной влажности.
-  Легко устанавливается и демонтируется — не требует дополнительных инструментов, что позволяет быстро подготовиться к рыбалке.
-  Подходит для большинства стандартных труб релинга, что делает его универсальным аксессуаром для лодок и яхт.
- Длина - 15,5 см
- Диаметр -4 см
Стакан-держатель удилища — это незаменимый аксессуар для любителей рыбалки, который обеспечит комфорт и удобство во время отдыха на воде. Выбирайте качество и надежность с нашим стакан-держателем удилища!
Цена указана за 1 шт.
**Производитель:** Китай

Характеристики:
ПРОИЗВОДИТЕЛЬ: Мореман
ТИП МОНТАЖА: На релинг
МАТЕРИАЛ: Нержавеющая сталь
ТИП: Держатель удилища";2105;1557;5;RUB;0;8302419000;0.35;30.25;117.5;15.5;mm;kg;images/180040/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\180040\001.jpg;19f93433b56cb0bfa8a78bb3855f00b9099fc43d9611c0e063014c04a542ad44;e7c1e1e3e7e7e7e7;https://moreman.ru/product/derzhatel_udilishcha_montazh_na_reling-sku-123086/;KUS Auto
511;10248038;Клеммы аккумуляторные;Клеммы аккумуляторные;Мореман;Спорт и отдых / Лодки и лодочные моторы;17029003;971453365;Электрооборудование;Аккумуляторы и аксессуары;не метражный;"Клеммы для аккумуляторной батареи с винтовыми зажимами и гайками-барашками для крепления электрических кабелей.
Производитель:
«Osculati».

Характеристики:
ПРОИЗВОДИТЕЛЬ: ""Мореман""
ТИП: Клеммы";1103;816;1;RUB;0;8536508008;0.25;200;185;256.5;mm;kg;images/511/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\511\001.jpg;ec14fe064da217044ef2f58606511f52b17f64b33286794d68ee3460eafc99ab;ffe3e0910d87e7ff;https://moreman.ru/product/klemmy_akkumulyatornye_quot_moreman_quot_kitay-sku-118535/;SUMAR
JZM8980;10255877;Конвертор 0-190/240-33 ом;Конвертор 0-190/240-33 ом;Мореман;Спорт и отдых / Лодки и лодочные моторы;17039638;91891;Электрооборудование;Разъемы, клеммы и гильзы;не метражный;"Конвертер сопротивления, позволяющий использовать датчики с «европейским» диапазоном сопротивления (10-190 Ом) с указателями, рассчитанными на «американский» диапазон сопротивления (240-33 Ом), и наоборот. Если вы не знаете, на какое сопротивления рассчитан датчик, уже стоящий в вашем топливном баке, данный конвертер позволит подключить к нему любой указатель — как на 10-190, так и на 240-33 Ом (соответственно, возможна и обратная ситуация — подключение указателя с неизвестным диапазоном сопротивления).
Страна-производитель
: Китай.

Характеристики:
ПРОИЗВОДИТЕЛЬ: Мореман
СОПРОТИВЛЕНИЕ ОМ: 0-190/240-33
ТИП: Аксессуар";4140;3063;2;RUB;0;8536508008;0.05;20;50;80;mm;kg;images/JZM8980/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\JZM8980\001.jpg;c9ba1c85d050cea4610e44fee97448af168586e9c162404e9576c7183853623c;ffc7c18101c3e3ff;https://moreman.ru/product/konvertor_quot_moreman_quot_0_190_240_33_om-sku-124101/;KUS Auto
sm0700080;10250681;Крюк для швартовки;Крюк для швартовки;Мореман;Спорт и отдых / Лодки и лодочные моторы;17029003;970628337;Аксессуары;Ручки, скобы и крючки;не метражный;"Специальный крюк для дистанционного продергивания швартова через рым. Резьбовое крепление. Совмести с телескопической рукояткой из набора № 10250682.
Длина:
18 см.
Ширина:
12 см.
Длина фала:
1,5 метра
Страна-производитель
: Китай.

Характеристики:
ПРОИЗВОДИТЕЛЬ: ""Мореман""
СФЕРА ПРИМЕНЕНИЯ: Багор
ШИРИНА,ММ: 100
ДЛИНА ММ: 180";771;570;2;RUB;0;8302419000;0.2;30;12;18;mm;kg;images/sm0700080/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\sm0700080\001.jpg;6102098a5e9661f2640ccf836a93a255428b1d61f03fc41579736becce85a8c5;81237b3b3387cfcf;https://moreman.ru/product/kryuk_dlya_shvartovki_quot_moreman_quot-sku-119208/;SUMAR
60114;10192213;Скоба плоская 6x75 mm;Скоба плоская 6x75 mm;Мореман;Спорт и отдых / Лодки и лодочные моторы;17029003;94364;Аксессуары;Ручки, скобы и крючки;не метражный;"Скоба плоская ""Мореман"", 6x75 мм
Материал:
нержавеющая сталь
Длина
:  75 мм.
Диаметр
:  6 мм.
Производитель
: Китай

Характеристики:
ПРОИЗВОДИТЕЛЬ: ""Мореман""
МАТЕРИАЛ: НЕРЖАВЕЮЩАЯ СТАЛЬ
ЦВЕТ: Серебристый
ТИП: Скоба";148;109;2;RUB;0;8302419000;0.2;30;60;75;mm;kg;images/60114/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\60114\001.jpg;7d08d19fcc88e8969fd57c08ed17aab2fbfff8cfcba0bd7f1a7ebc08b18ed3a1;ffffff8138ffffff;https://moreman.ru/product/skoba_ploskaya_quot_moreman_quot_6x75_mm-sku-111575/;SUMAR
1450266;10248040;Шпигат, 60х27 мм;Шпигат, 60х27 мм;Мореман;Спорт и отдых / Лодки и лодочные моторы;17029003;971053073;Аксессуары;Лючки, органайзеры и шпигаты;не метражный;"Шпигат (сливная пробка) с монтажным стаканом.
Длина
: 60 мм.
Внешний диаметр
: 27 мм.
Внутренний диаметр
: 19 мм.
Страна-производитель
: Китай.

Характеристики:
ПРОИЗВОДИТЕЛЬ: Мореман
ДИАМЕТР, ММ: 27
ДЛИНА СМ: 60
МАТЕРИАЛ: Пластик
ЦВЕТ: Белый
ТИП: Шпигаты";588;435;4;RUB;0;7326909807;567.5675;112.5;170;60;mm;kg;images/1450266/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\1450266\001.jpg;2e7171b7201f861e73be6f8ec64d3f3f397206652d86ba451bad81e3a235eabd;ff8f8f8f8fcdc9f9;https://moreman.ru/product/shpigat_quot_moreman_quot_60kh27_mm-sku-112348/;SUMAR
23/C;10248041;Электроразъем, 2 контакта, 3 А;Электроразъем, 2 контакта, 3 А;Мореман;Спорт и отдых / Лодки и лодочные моторы;17029003;970628337;Электрооборудование;Разъемы, клеммы и гильзы;не метражный;"2-контактный водонепроницаемый электрический разъем. Предназначен для наружного подключения разнообразных демонтируемых электрических устройств небольшой мощности (36-60 Вт при бортовом напряжении 12 В или 72-120 Вт при напряжении 24 В). Корпус — гальванизированная бронза. От проникновения воды в разомкнутом расстоянии разъем защищает резьбовая пластиковая пробка, укрепленная на цепочке.
Крепление
: 3 отверстия под винты или шурупы.
Допустимый ток
: 3 А.
Страна-производитель
: Китай.

Характеристики:
ПРОИЗВОДИТЕЛЬ: ""Мореман""
ТИП: Разъем";1756;1299;2;RUB;0;8536508008;0.05;20;50;80;mm;kg;images/23_C/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\23_C\001.jpg;836e2afca44db85afe3262543a5cd74056e5cf6d63ec88b27741c0980721ecb5;ffff910198d8f9ff;https://moreman.ru/product/elektrorazem_quot_moreman_quot_2_kontakta_3_a-sku-122330/;SUMAR
33/C;10248042;Электроразъем, 3 контакта, 3 А;Электроразъем, 3 контакта, 3 А;Мореман;Спорт и отдых / Лодки и лодочные моторы;17029003;970628337;Электрооборудование;Разъемы, клеммы и гильзы;не метражный;"3-контактный водонепроницаемый электрический разъем. Предназначен для наружного подключения разнообразных демонтируемых электрических устройств небольшой мощности (36-60 Вт при бортовом напряжении 12 В или 72-120 Вт при напряжении 24 В). Корпус — гальванизированная бронза. От проникновения воды в разомкнутом расстоянии разъем защищает резьбовая пластиковая пробка, укрепленная на цепочке.
Крепление
: 3 отверстия под винты или шурупы.
Допустимый ток
: 3 А.
Страна-производитель
: Китай.

Характеристики:
ПРОИЗВОДИТЕЛЬ: ""Мореман""
ТИП: Разъем";2376;1758;4;RUB;0;8536508008;0.05;20;50;80;mm;kg;images/33_C/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\33_C\001.jpg;77db9abb26d1757fc3446bfffd26c5cd6cab4c9afc3c0b9c88ef85433d132881;fbf1811919f0f1ff;https://moreman.ru/product/elektrorazem_quot_moreman_quot_3_kontakta_3_a-sku-112152/;SUMAR
35/C;10248045;Электроразъем, 3 контакта, 5 А;Электроразъем, 3 контакта, 5 А;Мореман;Спорт и отдых / Лодки и лодочные моторы;17029003;970628337;Электрооборудование;Разъемы, клеммы и гильзы;не метражный;"3-контактный водонепроницаемый электрический разъем. Предназначен для наружного подключения разнообразных демонтируемых электрических устройств небольшой мощности (36-60 Вт при бортовом напряжении 12 В или 72-120 Вт при напряжении 24 В). Корпус — гальванизированная бронза. От проникновения воды в разомкнутом расстоянии разъем защищает резьбовая пластиковая пробка, укрепленная на цепочке.
Крепление
: 3 отверстия под винты или шурупы.
Допустимый ток
: 5 А.
Страна-производитель
: Китай.

Характеристики:
ПРОИЗВОДИТЕЛЬ: ""Мореман""
ТИП: Разъем";2675;1979;2;RUB;0;8536508008;0.05;20;50;80;mm;kg;images/35_C/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\35_C\001.jpg;aa40db27158907133baef832394a2e44d864d4973cce496d01ed6feefb815e5d;ffef0f03e0f8f9ff;https://moreman.ru/product/elektrorazem_quot_moreman_quot_3_kontakta_5_a-sku-116456/;SUMAR
43/C;10248043;Электроразъем, 4 контакта, 3 А;Электроразъем, 4 контакта, 3 А;Мореман;Спорт и отдых / Лодки и лодочные моторы;17029003;970628337;Электрооборудование;Разъемы, клеммы и гильзы;не метражный;"4-контактный водонепроницаемый электрический разъем. Предназначен для наружного подключения разнообразных демонтируемых электрических устройств небольшой мощности (36-60 Вт при бортовом напряжении 12 В или 72-120 Вт при напряжении 24 В). Корпус — гальванизированная бронза. От проникновения воды в разомкнутом расстоянии разъем защищает резьбовая пластиковая пробка, укрепленная на цепочке.
Крепление
: 3 отверстия под винты или шурупы.
Допустимый ток
: 3 А.
Страна-производитель
: Китай.

Характеристики:
ПРОИЗВОДИТЕЛЬ: ""Мореман""
ТИП: Разъем";2503;1852;1;RUB;0;8536508008;0.05;20;50;80;mm;kg;images/43_C/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\43_C\001.jpg;b8a4c764ff47692824f0f11eca069a232a2755e3e152448da83e517281695b76;ffefe9e10109e3ff;https://moreman.ru/product/elektrorazem_quot_moreman_quot_4_kontakta_3_a-sku-116354/;SUMAR
7740;10249641;держатель удилища, боковое крепление;держатель удилища, боковое крепление;Мореман;Спорт и отдых / Лодки и лодочные моторы;17029003;971453365;Лодки;Дополнительное оборудование;не метражный;"Держатель удилища. Крепится с помощью двух скоб, входящих в комплект. Нержавеющая сталь. Пластиковый фланец, предохраняющий древко удилища от повреждений.
Страна-производитель
: Китай.

Характеристики:
ПРОИЗВОДИТЕЛЬ: ""Мореман""
ТИП МОНТАЖА: На плоскость; Боковой;
МАТЕРИАЛ: Нержавеющая сталь
ТИП: Держатель удилища";3152;2332;2;RUB;0;8302419000;0.35;30.25;117.5;205;mm;kg;images/7740/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\7740\001.jpg;a999d8306046812527697bdfa3ba40cdd12a395fb307d80f1839fdf70e684f79;efd3c3c1c3c7e7e7;https://moreman.ru/product/derzhatel_udilishcha_s_bokovym_krepleniem_quot_moreman_quot-sku-112742/;SUMAR
416.C;10262341;Рында, 180 мм, хромированная латунь;Рында, 180 мм, хромированная латунь;IMW;Спорт и отдых / Лодки и лодочные моторы;17029003;971322244;Спорт и отдых;Сувениры;не метражный;"Изготовлена из высококачественной латуни. Доступна в двух вариантах - полированном или хромированном. Высочайшее качество (100% сделано в Италии!). Поставляется вместе с кронштейном.
Производитель
: ""Italian Metal Work"", Италия.

Характеристики:
ПРОИЗВОДИТЕЛЬ: IMW
ТИП: Рында";15473;11450;1;RUB;0;8512309009;65;90;140;14;mm;kg;images/416.C/001.jpg;C:\Users\User\Desktop\общая прога для парсинга\ozon_demo_git_ready\images\416.C\001.jpg;7d44b1633dfc6b5776f015ebeb751c714a81b8eaa9cf090ddbdca25a3e526949;cfc7e7e3c3e7ffff;https://moreman.ru/product/rynda_180_mm_khromirovannaya_latun-sku-118757/;IMW
